id,Age,Citizenship,Status,Lifeboat,Adult.Minor,Sex,Survived,Pasajero,Class,Template
640,39,British,Married,No,Adult,Male,Lost,Passenger,Saloon,(Pasajero (id 640)(sexo Male)(status Married)(adult Adult)(clase Saloon))
641,32,British,Married,No,Adult,Male,Lost,Passenger,Saloon,(Pasajero (id 641)(sexo Male)(status Married)(adult Adult)(clase Saloon))
642,38,British,Single,No,Adult,Male,Saved,Passenger,Saloon,(Pasajero (id 642)(sexo Male)(status Single)(adult Adult)(clase Saloon))
643,31,British,Married,No,Adult,Male,Saved,Passenger,Saloon,(Pasajero (id 643)(sexo Male)(status Married)(adult Adult)(clase Saloon))
644,49,USA,Married,No,Adult,Male,Lost,Passenger,Saloon,(Pasajero (id 644)(sexo Male)(status Married)(adult Adult)(clase Saloon))
645,60,USA,Married,No,Adult,Female,Lost,Passenger,Saloon,(Pasajero (id 645)(sexo Female)(status Married)(adult Adult)(clase Saloon))
646,59,British,Married,Si,Adult,Male,Saved,Passenger,Saloon,(Pasajero (id 646)(sexo Male)(status Married)(adult Adult)(clase Saloon))
647,32,USA,Married,No,Adult,Male,Lost,Passenger,Saloon,(Pasajero (id 647)(sexo Male)(status Married)(adult Adult)(clase Saloon))
648,32,USA,Married,No,Adult,Female,Saved,Passenger,Saloon,(Pasajero (id 648)(sexo Female)(status Married)(adult Adult)(clase Saloon))
649,32,French,Single,No,Adult,Male,Lost,Passenger,Saloon,(Pasajero (id 649)(sexo Male)(status Single)(adult Adult)(clase Saloon))
650,51,British,Single,No,Adult,Male,Saved,Passenger,Saloon,(Pasajero (id 650)(sexo Male)(status Single)(adult Adult)(clase Saloon))
651,39,British,Married,Si,Adult,Male,Saved,Passenger,Saloon,(Pasajero (id 651)(sexo Male)(status Married)(adult Adult)(clase Saloon))
652,56,British,Married,No,Adult,Male,Saved,Passenger,Saloon,(Pasajero (id 652)(sexo Male)(status Married)(adult Adult)(clase Saloon))
653,38,USA,Single,No,Adult,Male,Lost,Passenger,Saloon,(Pasajero (id 653)(sexo Male)(status Single)(adult Adult)(clase Saloon))
654,34,USA,Married,No,Adult,Male,Saved,Passenger,Saloon,(Pasajero (id 654)(sexo Male)(status Married)(adult Adult)(clase Saloon))
655,45,British,Single,No,Adult,Male,Saved,Passenger,Saloon,(Pasajero (id 655)(sexo Male)(status Single)(adult Adult)(clase Saloon))
656,49,British,Married,No,Adult,Male,Lost,Passenger,Saloon,(Pasajero (id 656)(sexo Male)(status Married)(adult Adult)(clase Saloon))
657,37,USA,Married,No,Adult,Male,Lost,Passenger,Saloon,(Pasajero (id 657)(sexo Male)(status Married)(adult Adult)(clase Saloon))
658,44,British,Married,No,Adult,Male,Saved,Passenger,Saloon,(Pasajero (id 658)(sexo Male)(status Married)(adult Adult)(clase Saloon))
659,45,British,Married,No,Adult,Male,Lost,Passenger,Saloon,(Pasajero (id 659)(sexo Male)(status Married)(adult Adult)(clase Saloon))
660,36,British,Single,No,Adult,Female,Lost,Passenger,Saloon,(Pasajero (id 660)(sexo Female)(status Single)(adult Adult)(clase Saloon))
661,32,British,Single,No,Adult,Female,Saved,Passenger,Saloon,(Pasajero (id 661)(sexo Female)(status Single)(adult Adult)(clase Saloon))
662,32,USA,Single,No,Adult,Male,Lost,Passenger,Saloon,(Pasajero (id 662)(sexo Male)(status Single)(adult Adult)(clase Saloon))
663,30,British,Single,No,Adult,Female,Saved,Passenger,Saloon,(Pasajero (id 663)(sexo Female)(status Single)(adult Adult)(clase Saloon))
664,49,British,Married,No,Adult,Female,Lost,Passenger,Saloon,(Pasajero (id 664)(sexo Female)(status Married)(adult Adult)(clase Saloon))
665,52,USA,Married,No,Adult,Female,Lost,Passenger,Saloon,(Pasajero (id 665)(sexo Female)(status Married)(adult Adult)(clase Saloon))
666,57,USA,Otros,No,Adult,Female,Lost,Passenger,Saloon,(Pasajero (id 666)(sexo Female)(status Otros)(adult Adult)(clase Saloon))
667,32,British,Married,No,Adult,Male,Lost,Passenger,Saloon,(Pasajero (id 667)(sexo Male)(status Married)(adult Adult)(clase Saloon))
668,40,USA,Otros,No,Adult,Male,Lost,Passenger,Saloon,(Pasajero (id 668)(sexo Male)(status Otros)(adult Adult)(clase Saloon))
669,28,British,Single,Si,Adult,Male,Lost,Passenger,Saloon,(Pasajero (id 669)(sexo Male)(status Single)(adult Adult)(clase Saloon))
670,3,USA,Single,No,Minor,Male,Lost,Passenger,Saloon,(Pasajero (id 670)(sexo Male)(status Single)(adult Minor)(clase Saloon))
671,24,USA,Married,No,Adult,Female,Saved,Passenger,Saloon,(Pasajero (id 671)(sexo Female)(status Married)(adult Adult)(clase Saloon))
672,56,USA,Married,No,Adult,Male,Lost,Passenger,Saloon,(Pasajero (id 672)(sexo Male)(status Married)(adult Adult)(clase Saloon))
673,37,British,Married,No,Adult,Male,Lost,Passenger,Saloon,(Pasajero (id 673)(sexo Male)(status Married)(adult Adult)(clase Saloon))
674,54,USA,Married,No,Adult,Male,Saved,Passenger,Saloon,(Pasajero (id 674)(sexo Male)(status Married)(adult Adult)(clase Saloon))
675,32,British,Single,No,Adult,Male,Lost,Passenger,Saloon,(Pasajero (id 675)(sexo Male)(status Single)(adult Adult)(clase Saloon))
676,60,British,Married,No,Adult,Male,Lost,Passenger,Saloon,(Pasajero (id 676)(sexo Male)(status Married)(adult Adult)(clase Saloon))
677,56,British,Married,No,Adult,Female,Lost,Passenger,Saloon,(Pasajero (id 677)(sexo Female)(status Married)(adult Adult)(clase Saloon))
678,33,Belgian,Married,No,Adult,Male,Saved,Passenger,Saloon,(Pasajero (id 678)(sexo Male)(status Married)(adult Adult)(clase Saloon))
679,26,British,Married,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 679)(sexo Female)(status Married)(adult Adult)(clase Second))
680,2,British,Single,No,Minor,Female,Lost,Passenger,Second,(Pasajero (id 680)(sexo Female)(status Single)(adult Minor)(clase Second))
681,6,British,Single,No,Minor,Female,Lost,Passenger,Second,(Pasajero (id 681)(sexo Female)(status Single)(adult Minor)(clase Second))
682,21,British,Married,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 682)(sexo Male)(status Married)(adult Adult)(clase Second))
683,36,Russian,Married,Si,Adult,Male,Saved,Passenger,Second,(Pasajero (id 683)(sexo Male)(status Married)(adult Adult)(clase Second))
684,3,British,Single,No,Minor,Male,Lost,Passenger,Second,(Pasajero (id 684)(sexo Male)(status Single)(adult Minor)(clase Second))
685,32,British,Married,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 685)(sexo Female)(status Married)(adult Adult)(clase Second))
686,42,British,Married,No,Adult,Male,Saved,Passenger,Second,(Pasajero (id 686)(sexo Male)(status Married)(adult Adult)(clase Second))
687,25,British,Married,No,Adult,Female,Saved,Passenger,Second,(Pasajero (id 687)(sexo Female)(status Married)(adult Adult)(clase Second))
688,2,British,Single,No,Minor,Female,Lost,Passenger,Second,(Pasajero (id 688)(sexo Female)(status Single)(adult Minor)(clase Second))
689,20,British,Married,No,Adult,Male,Saved,Passenger,Second,(Pasajero (id 689)(sexo Male)(status Married)(adult Adult)(clase Second))
690,16,British,Single,Si,Minor,Female,Saved,Passenger,Second,(Pasajero (id 690)(sexo Female)(status Single)(adult Minor)(clase Second))
691,31,British,Otros,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 691)(sexo Male)(status Otros)(adult Adult)(clase Second))
692,59,British,Otros,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 692)(sexo Male)(status Otros)(adult Adult)(clase Second))
693,2,British,Single,No,Minor,Male,Lost,Passenger,Second,(Pasajero (id 693)(sexo Male)(status Single)(adult Minor)(clase Second))
694,32,British,Single,No,Adult,Male,Saved,Passenger,Second,(Pasajero (id 694)(sexo Male)(status Single)(adult Adult)(clase Second))
695,65,British,Married,No,Adult,Female,Saved,Passenger,Second,(Pasajero (id 695)(sexo Female)(status Married)(adult Adult)(clase Second))
696,26,British,Married,Si,Adult,Female,Saved,Passenger,Second,(Pasajero (id 696)(sexo Female)(status Married)(adult Adult)(clase Second))
697,2,British,Single,Si,Minor,Female,Saved,Passenger,Second,(Pasajero (id 697)(sexo Female)(status Single)(adult Minor)(clase Second))
698,30,British,Married,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 698)(sexo Female)(status Married)(adult Adult)(clase Second))
699,27,British,Married,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 699)(sexo Female)(status Married)(adult Adult)(clase Second))
700,32,British,Single,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 700)(sexo Male)(status Single)(adult Adult)(clase Second))
701,33,British,Otros,No,Adult,Male,Saved,Passenger,Second,(Pasajero (id 701)(sexo Male)(status Otros)(adult Adult)(clase Second))
702,32,British,Single,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 702)(sexo Male)(status Single)(adult Adult)(clase Second))
703,53,British,Married,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 703)(sexo Male)(status Married)(adult Adult)(clase Second))
704,45,British,Married,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 704)(sexo Female)(status Married)(adult Adult)(clase Second))
705,15,British,Single,No,Minor,Female,Lost,Passenger,Second,(Pasajero (id 705)(sexo Female)(status Single)(adult Minor)(clase Second))
706,32,British,Married,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 706)(sexo Female)(status Married)(adult Adult)(clase Second))
707,27,USA,Single,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 707)(sexo Male)(status Single)(adult Adult)(clase Second))
708,32,British,Married,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 708)(sexo Female)(status Married)(adult Adult)(clase Second))
709,32,British,Married,No,Adult,Female,Saved,Passenger,Second,(Pasajero (id 709)(sexo Female)(status Married)(adult Adult)(clase Second))
710,39,British,Single,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 710)(sexo Male)(status Single)(adult Adult)(clase Second))
711,39,USA,Married,No,Adult,Female,Saved,Passenger,Second,(Pasajero (id 711)(sexo Female)(status Married)(adult Adult)(clase Second))
712,9,USA,Single,No,Minor,Female,Lost,Passenger,Second,(Pasajero (id 712)(sexo Female)(status Single)(adult Minor)(clase Second))
713,32,British,Married,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 713)(sexo Male)(status Married)(adult Adult)(clase Second))
714,40,British,Married,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 714)(sexo Female)(status Married)(adult Adult)(clase Second))
715,25,British,Single,No,Adult,Female,Saved,Passenger,Second,(Pasajero (id 715)(sexo Female)(status Single)(adult Adult)(clase Second))
716,38,British,Married,No,Adult,Male,Saved,Passenger,Second,(Pasajero (id 716)(sexo Male)(status Married)(adult Adult)(clase Second))
717,56,British,Married,No,Adult,Male,Saved,Passenger,Second,(Pasajero (id 717)(sexo Male)(status Married)(adult Adult)(clase Second))
718,32,British,Married,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 718)(sexo Male)(status Married)(adult Adult)(clase Second))
719,6,British,Single,No,Minor,Male,Lost,Passenger,Second,(Pasajero (id 719)(sexo Male)(status Single)(adult Minor)(clase Second))
720,39,British,Married,No,Adult,Female,Saved,Passenger,Second,(Pasajero (id 720)(sexo Female)(status Married)(adult Adult)(clase Second))
721,18,British,Single,No,Adult,Male,Saved,Passenger,Second,(Pasajero (id 721)(sexo Male)(status Single)(adult Adult)(clase Second))
722,53,British,Married,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 722)(sexo Male)(status Married)(adult Adult)(clase Second))
723,55,British,Married,No,Adult,Female,Saved,Passenger,Second,(Pasajero (id 723)(sexo Female)(status Married)(adult Adult)(clase Second))
724,32,British,Married,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 724)(sexo Female)(status Married)(adult Adult)(clase Second))
725,32,British,Single,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 725)(sexo Male)(status Single)(adult Adult)(clase Second))
726,36,British,Single,No,Adult,Male,Saved,Passenger,Second,(Pasajero (id 726)(sexo Male)(status Single)(adult Adult)(clase Second))
727,35,British,Single,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 727)(sexo Female)(status Single)(adult Adult)(clase Second))
728,32,British,Married,No,Adult,Male,Saved,Passenger,Second,(Pasajero (id 728)(sexo Male)(status Married)(adult Adult)(clase Second))
729,36,British,Married,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 729)(sexo Female)(status Married)(adult Adult)(clase Second))
730,35,British,Single,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 730)(sexo Male)(status Single)(adult Adult)(clase Second))
731,8,British,Single,No,Infant,Male,Saved,Passenger,Second,(Pasajero (id 731)(sexo Male)(status Single)(adult Infant)(clase Second))
732,30,British,Married,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 732)(sexo Female)(status Married)(adult Adult)(clase Second))
733,38,British,Married,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 733)(sexo Male)(status Married)(adult Adult)(clase Second))
734,4,British,Single,No,Minor,Male,Lost,Passenger,Second,(Pasajero (id 734)(sexo Male)(status Single)(adult Minor)(clase Second))
735,25,British,Married,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 735)(sexo Female)(status Married)(adult Adult)(clase Second))
736,8,British,Single,No,Minor,Female,Lost,Passenger,Second,(Pasajero (id 736)(sexo Female)(status Single)(adult Minor)(clase Second))
737,32,British,Married,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 737)(sexo Female)(status Married)(adult Adult)(clase Second))
738,32,British,Single,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 738)(sexo Female)(status Single)(adult Adult)(clase Second))
739,32,British,Otros,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 739)(sexo Male)(status Otros)(adult Adult)(clase Second))
740,32,British,Married,No,Adult,Female,Saved,Passenger,Second,(Pasajero (id 740)(sexo Female)(status Married)(adult Adult)(clase Second))
741,8,British,Single,No,Minor,Female,Saved,Passenger,Second,(Pasajero (id 741)(sexo Female)(status Single)(adult Minor)(clase Second))
742,3,USA,Single,Si,Minor,Male,Saved,Passenger,Second,(Pasajero (id 742)(sexo Male)(status Single)(adult Minor)(clase Second))
743,32,USA,Married,Si,Adult,Female,Saved,Passenger,Second,(Pasajero (id 743)(sexo Female)(status Married)(adult Adult)(clase Second))
744,15,USA,Single,No,Infant,Female,Lost,Passenger,Second,(Pasajero (id 744)(sexo Female)(status Single)(adult Infant)(clase Second))
745,43,Italian,Otros,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 745)(sexo Male)(status Otros)(adult Adult)(clase Second))
746,43,British,Single,No,Adult,Male,Saved,Passenger,Second,(Pasajero (id 746)(sexo Male)(status Single)(adult Adult)(clase Second))
747,32,British,Married,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 747)(sexo Male)(status Married)(adult Adult)(clase Second))
748,41,British,Married,No,Adult,Female,Saved,Passenger,Second,(Pasajero (id 748)(sexo Female)(status Married)(adult Adult)(clase Second))
749,33,British,Married,No,Adult,Male,Saved,Passenger,Second,(Pasajero (id 749)(sexo Male)(status Married)(adult Adult)(clase Second))
750,33,British,Married,No,Adult,Female,Saved,Passenger,Second,(Pasajero (id 750)(sexo Female)(status Married)(adult Adult)(clase Second))
751,30,British,Single,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 751)(sexo Female)(status Single)(adult Adult)(clase Second))
752,62,British,Married,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 752)(sexo Female)(status Married)(adult Adult)(clase Second))
753,32,British,Single,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 753)(sexo Male)(status Single)(adult Adult)(clase Second))
754,14,British,Single,Si,Infant,Male,Saved,Passenger,Second,(Pasajero (id 754)(sexo Male)(status Single)(adult Infant)(clase Second))
755,24,British,Married,Si,Adult,Female,Saved,Passenger,Second,(Pasajero (id 755)(sexo Female)(status Married)(adult Adult)(clase Second))
756,39,British,Married,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 756)(sexo Male)(status Married)(adult Adult)(clase Second))
757,32,British,Single,No,Infant,Male,Lost,Passenger,Second,(Pasajero (id 757)(sexo Male)(status Single)(adult Infant)(clase Second))
758,38,British,Married,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 758)(sexo Female)(status Married)(adult Adult)(clase Second))
759,9,British,Single,No,Minor,Female,Lost,Passenger,Second,(Pasajero (id 759)(sexo Female)(status Single)(adult Minor)(clase Second))
760,34,British,Married,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 760)(sexo Male)(status Married)(adult Adult)(clase Second))
761,43,British,Married,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 761)(sexo Male)(status Married)(adult Adult)(clase Second))
762,40,British,Married,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 762)(sexo Female)(status Married)(adult Adult)(clase Second))
763,39,British,Single,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 763)(sexo Female)(status Single)(adult Adult)(clase Second))
764,46,USA,Married,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 764)(sexo Male)(status Married)(adult Adult)(clase Second))
765,32,British,Single,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 765)(sexo Female)(status Single)(adult Adult)(clase Second))
766,31,British,Married,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 766)(sexo Male)(status Married)(adult Adult)(clase Second))
767,32,British,Single,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 767)(sexo Male)(status Single)(adult Adult)(clase Second))
768,31,British,Single,No,Adult,Female,Saved,Passenger,Second,(Pasajero (id 768)(sexo Female)(status Single)(adult Adult)(clase Second))
769,33,British,Married,No,Adult,Female,Saved,Passenger,Second,(Pasajero (id 769)(sexo Female)(status Married)(adult Adult)(clase Second))
770,32,British,Single,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 770)(sexo Female)(status Single)(adult Adult)(clase Second))
771,33,USA,Married,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 771)(sexo Male)(status Married)(adult Adult)(clase Second))
772,30,USA,Married,No,Adult,Female,Saved,Passenger,Second,(Pasajero (id 772)(sexo Female)(status Married)(adult Adult)(clase Second))
773,19,British,Single,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 773)(sexo Female)(status Single)(adult Adult)(clase Second))
774,41,USA,Married,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 774)(sexo Male)(status Married)(adult Adult)(clase Second))
775,40,USA,Married,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 775)(sexo Female)(status Married)(adult Adult)(clase Second))
776,32,British,Married,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 776)(sexo Male)(status Married)(adult Adult)(clase Second))
777,32,British,Married,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 777)(sexo Female)(status Married)(adult Adult)(clase Second))
778,36,British,Married,No,Adult,Male,Saved,Passenger,Second,(Pasajero (id 778)(sexo Male)(status Married)(adult Adult)(clase Second))
779,30,British,Married,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 779)(sexo Female)(status Married)(adult Adult)(clase Second))
780,22,British,Married,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 780)(sexo Male)(status Married)(adult Adult)(clase Second))
781,21,British,Married,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 781)(sexo Female)(status Married)(adult Adult)(clase Second))
782,3,British,Single,No,Infant,Female,Lost,Passenger,Second,(Pasajero (id 782)(sexo Female)(status Single)(adult Infant)(clase Second))
783,32,British,Single,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 783)(sexo Female)(status Single)(adult Adult)(clase Second))
784,32,British,Single,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 784)(sexo Female)(status Single)(adult Adult)(clase Second))
785,32,British,Single,No,Infant,Male,Lost,Passenger,Second,(Pasajero (id 785)(sexo Male)(status Single)(adult Infant)(clase Second))
